t_product,,,,t_category,,Labels,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id,title,title,link,cn_name,en_name,first category,subcategory,NECKLINE,COLLAR,SLEEVE LENGTH,SLEEVE SHAPE,SHOULDER,WAIST,LENGTH,SILHOUETTE,RISE,FIT,Cut,Design,COLOR,LINE,MATERIAL,PATTERN,TRENDS,PROCESS,OCCASION,Type,STYLE(SHOES),FASTENER,COVER,NECK,SOLE,TOE BOX,Heel
1711655701484453890,adjeans,Mari Crop,https://www.agjeans.com//products/mari-crop-high-rise-slim-straight-crop-rls1a48ewmoopti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711655703137009666,adjeans,Mari Crop,https://www.agjeans.com//products/mari-crop-ag-ed-high-rise-slim-straight-cropped-denim-rls1a4821ycln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711655706102382594,adjeans,Mari Crop Vapor Wash,https://www.agjeans.com//products/mari-crop-vapor-wash-high-rise-slim-straight-crop-denim-rls1a48cwcsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711655707834630146,adjeans,Caden Short,https://www.agjeans.com//products/caden-short-tailored-trouser-short-sbw1776slsyms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711655711626280961,adjeans,Alexxis Crop,https://www.agjeans.com//products/alexxis-crop-ag-ed-vintage-straight-leg-denim-sgd1986bbr21yrtd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711655853347618818,adjeans,Ex-Boyfriend Slim,https://www.agjeans.com//products/ex-boyfriend-slim-ag-ed-slouchy-slim-fit-denim-sgd157519yrud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711655855465742337,adjeans,Remy,https://www.agjeans.com//products/remy-boxy-straight-sgd1d15hbidyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711655857411899394,adjeans,Caden,https://www.agjeans.com//products/caden-tailored-trouser-srt1613paenamt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711655859098009602,adjeans,Farrah Skinny Ankle,https://www.agjeans.com//products/farrah-skinny-ankle-high-rise-skinny-ankle-ssw1777rhwht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711655860859617282,adjeans,Farrah Skinny,https://www.agjeans.com//products/farrah-skinny-high-rise-skinny-ssw1379wht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711655862788997121,adjeans,Clove Carpenter,https://www.agjeans.com//products/clove-carpenter-relaxed-vintage-straight-ssd1d39navg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711655864819040257,adjeans,Saige,https://www.agjeans.com//products/saige-ag-ed-high-rise-straight-leg-denim-sts1a9910ybof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711655867348205569,adjeans,Elvie,https://www.agjeans.com//products/elvie-made-in-italy-swg1846tbid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711655869193699329,adjeans,Ex-Boyfriend Slim 360°,https://www.agjeans.com//products/ex-boyfriend-slim-360-slouchy-slim-fit-360-stretch-denim-vbs1575vnwipt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711655870821089281,adjeans,Deven 360°,https://www.agjeans.com//products/deven-360-high-rise-ultra-wide-leg-360-stretch-denim-vbs1b64rmkeke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711656012672450562,adjeans,Kinsley 360°,https://www.agjeans.com//products/kinsley-360-high-rise-cropped-360-stretch-denim-vbs1c05mohide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711656016174694401,adjeans,Cooper,https://www.agjeans.com//products/cooper-emrata-x-ag-hrb71377tbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711656017227464705,adjeans,Jagger Vee,https://www.agjeans.com//products/jagger-vee-classic-vee-neck-elj71146twh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711656018372509698,adjeans,Piper,https://www.agjeans.com//products/piper-chambray-johnny-collar-shirt-big71367utwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711656019374948354,adjeans,Nova Vee,https://www.agjeans.com//products/nova-vee-relaxed-vee-neck-sweatshirt-cpy71141roud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711656021258190850,adjeans,Jagger Crew,https://www.agjeans.com//products/jagger-crew-classic-crew-neck-elj71095tbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711656024290672642,adjeans,Aspen U,https://www.agjeans.com//products/aspen-u-relaxed-u-neck-t-shirt-elj71094syms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711656026375241729,adjeans,Violet Coat,https://www.agjeans.com//products/violet-coat-made-in-italy-flw4492tbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711656027469955073,adjeans,Emily Crew,https://www.agjeans.com//products/emily-crew-emrata-x-ag-lbb71324xwht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711656028635971585,adjeans,Albright Crew,https://www.agjeans.com//products/albright-crew-emrata-x-ag-lxy71325xwht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711657552455974913,adjeans,Mari,https://www.agjeans.com//products/mari-ag-ed-courduroy-high-rise-slim-straight-leg-hzc187501yhdp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711657554737676289,adjeans,Alexxis Boot 360°,https://www.agjeans.com//products/alexxis-boot-360-bootcut-360-stretch-denim-vbs1b75riwipt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711660789573664769,adjeans,Valentina Coat,https://www.agjeans.com//products/valentina-coat-emrata-x-ag-vegan-leather-rvl4647tbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711660790756458498,adjeans,Cory Jacket,https://www.agjeans.com//products/cory-jacket-chore-jacket-ssd4644navg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711660915511836674,adjeans,Robyn Jacket,https://www.agjeans.com//products/robyn-jacket-slim-jacket-ssw4087twh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711660916543635457,adjeans,Gray Boy Tee,https://www.agjeans.com//products/gray-boy-tee-slim-crew-neck-ttr70882taca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711660920276566017,adjeans,Anisten,https://www.agjeans.com//products/anisten-emrata-x-ag-high-rise-bootcut-ccs1d59sway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711660921652297729,adjeans,Yuko Safari Pant,https://www.agjeans.com//products/yuko-safari-pant-tapered-safari-pant-ccc1d88bort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711660922931560449,adjeans,Farrah Boot Crop,https://www.agjeans.com//products/farrah-boot-crop-high-rise-boot-ras1d55vnmoin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711660924143714305,adjeans,Saige 360°,https://www.agjeans.com//products/saige-360-high-rise-straight-leg-360-stretch-denim-vbs1a99erupwd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711660925875961858,adjeans,Kinsley,https://www.agjeans.com//products/kinsley-high-rise-crop-dsd1c05vnslblun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711660927910199298,adjeans,Colombo Skirt,https://www.agjeans.com//products/colombo-skirt-emrata-x-ag-lgn5590prin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711660929214627841,adjeans,Mari Extended,https://www.agjeans.com//products/mari-extended-high-rise-slim-straight-tvn1d797scity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661080419287042,adjeans,Jerrie Jacket,https://www.agjeans.com//products/jerrie-jacket-emrata-x-ag-ccs4661orst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661081610469377,adjeans,Karter Ex-Boyfriend,https://www.agjeans.com//products/karter-ex-boyfriend-oversized-crew-neck-elj71149smap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661084617785345,adjeans,Novi Safari Trench Dress,https://www.agjeans.com//products/novi-safari-jacket-cloud-soft-safari-trench-dress-hyd6278smap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661085804773378,adjeans,Bell Jacket,https://www.agjeans.com//products/bell-jacket-emrata-x-ag-lgn4648coby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661087033704450,adjeans,Hunter Jacket,https://www.agjeans.com//products/hunter-jacket-boyfriend-trucker-sgd4657csea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661088262635522,adjeans,Glenn Dress,https://www.agjeans.com//products/glenn-dress-a-line-dress-vcd6280nita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661089978105857,adjeans,Stella,https://www.agjeans.com//products/stella-low-slung-palazzo-das1d37veer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661091718742017,adjeans,Hailey Cut-Off Short,https://www.agjeans.com//products/hailey-cut-off-short-ag-ed-ex-boyfriend-denim-short-dsd1714vn01yciw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661093446795265,adjeans,Kinsley,https://www.agjeans.com//products/kinsley-high-rise-crop-dsd1c05albi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661097850814465,adjeans,Farrah Skinny Ankle,https://www.agjeans.com//products/farrah-skinny-ankle-ag-ed-high-rise-skinny-ankle-denim-emp1777ci20yutd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661235042304001,adjeans,Farrah Skinny Ankle,https://www.agjeans.com//products/farrah-skinny-ankle-ag-ed-high-rise-skinny-ankle-denim-emp1777rh12yfld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661238766845954,adjeans,Mari Crop,https://www.agjeans.com//products/mari-crop-ag-ed-high-rise-slim-straight-cropped-denim-emp1a48ci20yutw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661240423596034,adjeans,Farrah Boot Crop,https://www.agjeans.com//products/farrah-boot-crop-high-rise-bootcut-cloud-soft-denim-hsd1d55vnmowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661242206175234,adjeans,Mari,https://www.agjeans.com//products/mari-ag-ed-high-rise-slim-straight-leg-cloud-soft-denim-hsi187513ywso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661244458516482,adjeans,Hailey Cut-Off Short,https://www.agjeans.com//products/hailey-cut-off-short-ex-boyfriend-short-led1714vntint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661246115266561,adjeans,Saige,https://www.agjeans.com//products/saige-high-rise-straight-led1a99gola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661247738462210,adjeans,Alexxis Slim,https://www.agjeans.com//products/alexxis-slim-ag-ed-vintage-slim-fit-denim-led1b76bt14ywis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661249529430018,adjeans,Farrah Skinny Ankle,https://www.agjeans.com//products/farrah-skinny-ankle-leatherette-high-rise-skinny-ankle-lss1777lttsba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661251093905409,adjeans,Natalie,https://www.agjeans.com//products/natalie-double-pleats-wide-leg-trouser-ltn1d64dpny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661253669208066,adjeans,Farrah Skinny,https://www.agjeans.com//products/farrah-skinny-velvet-high-rise-skinny-osv1379moop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661405473652738,adjeans,Prima,https://www.agjeans.com//products/prima-cigarette-leg-psi1434peto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661408271253506,adjeans,Prima Ankle,https://www.agjeans.com//products/prima-ankle-cigarette-ankle-psi1855conr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661410150301698,adjeans,Farrah Skinny Ankle Vapor Wash,https://www.agjeans.com//products/farrah-skinny-ankle-vapor-wash-high-rise-skinny-ankle-denim-rls1777csky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661412473946113,adjeans,Caden,https://www.agjeans.com//products/caden-tailored-trouser-sbr1613rabo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661415573536769,adjeans,Alexxis,https://www.agjeans.com//products/alexxis-ag-ed-vintage-straight-leg-denim-sgd1979bwv15yrte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661417553248257,adjeans,Alexxis,https://www.agjeans.com//products/alexxis-ag-ed-vintage-straight-leg-denim-sgd1979bt19yrun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661418895425537,adjeans,Remy Skirt,https://www.agjeans.com//products/remy-skirt-low-rise-mini-sgd1d40idyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661420199854082,adjeans,Caden Jogger,https://www.agjeans.com//products/caden-jogger-tailored-trouser-srt1c21dydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661422368309249,adjeans,Jodi Crop,https://www.agjeans.com//products/jodi-crop-high-rise-flare-crop-ssw1662rhwht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661423668543489,adjeans,Kinsley,https://www.agjeans.com//products/kinsley-high-rise-crop-sts1c05vnmoshed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661546926555138,adjeans,Farrah Skinny Ankle,https://www.agjeans.com//products/farrah-skinny-ankle-high-rise-skinny-ankle-tvn1777moic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661548436504577,adjeans,Kinsley 360°,https://www.agjeans.com//products/kinsley-360-high-rise-cropped-360-stretch-denim-vbs1c05rhsuon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661549879345154,adjeans,Clove Short 360°,https://www.agjeans.com//products/clove-short-360-high-rise-baggy-fit-360-stretch-denim-vbs1d28vnsuon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661551871639553,adjeans,Angeline 360°,https://www.agjeans.com//products/angeline-360-mid-rise-flare-360-stretch-denim-vbs1d76mave,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661555453575169,adjeans,Karter Pullover,https://www.agjeans.com//products/karter-pullover-oversized-long-sleeve-pullover-elj71148dpny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661557273903105,adjeans,Nova Crew,https://www.agjeans.com//products/nova-crew-relaxed-crew-neck-sweatshirt-cpy71075subu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661560579014658,adjeans,Sabi,https://www.agjeans.com//products/sabi-made-in-italy-lcb70724chg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661562172850178,adjeans,Jaxon Tank,https://www.agjeans.com//products/jaxon-tank-classic-tank-ttr71152dydt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661563934457857,adjeans,Kora,https://www.agjeans.com//products/kora-high-rise-wide-leg-nbd1d80paak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661565188554754,adjeans,Kinsley SUD,https://www.agjeans.com//products/kinsley-sud-sueded-high-rise-crop-sud1c18phlbrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661692477292545,adjeans,Bellona,https://www.agjeans.com//products/bellona-relaxed-turtleneck-sweater-soo71354idutbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661693655891969,adjeans,Edie Sleeveless Turtleneck,https://www.agjeans.com//products/edie-sleeveless-turtleneck-slim-turtleneck-ttr71268bcho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661695945981953,adjeans,Robyn Jacket,https://www.agjeans.com//products/robyn-jacket-slim-jacket-tvn4087city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661697195884545,adjeans,Chiro Safari Jacket,https://www.agjeans.com//products/chiro-safari-jacket-shirt-jacket-vcd4658nita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661698395455490,adjeans,Farrah Skinny Ankle Vapor Wash,https://www.agjeans.com//products/farrah-skinny-ankle-vapor-wash-ag-ed-high-rise-skinny-ankle-denim-cws177722ycsw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661700010262530,adjeans,Farrah Skinny,https://www.agjeans.com//products/farrah-skinny-ag-ed-high-rise-skinny-denim-cws1379at12ymag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661701759287298,adjeans,Prima Ankle,https://www.agjeans.com//products/prima-ankle-cigarette-ankle-cws1855moovat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661704540110850,adjeans,Mari Crop Vapor Wash,https://www.agjeans.com//products/mari-crop-vapor-wash-ag-ed-high-rise-slim-straight-cropped-denim-cws1a48cw22ycsw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661706335272962,adjeans,Farrah Skinny Ankle,https://www.agjeans.com//products/farrah-skinny-ankle-high-rise-skinny-ankle-dbd1777rhbik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661842755010561,adjeans,Prima,https://www.agjeans.com//products/prima-cigarette-leg-dsd1434wht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661844134936578,adjeans,Ex-Boyfriend Slim,https://www.agjeans.com//products/ex-boyfriend-slim-slouchy-slim-dsd157501ytwt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661845464530945,adjeans,Nikki Short,https://www.agjeans.com//products/nikki-short-relaxed-skinny-short-dsd1604fh01ytwt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661847033200642,adjeans,Kinsley,https://www.agjeans.com//products/kinsley-high-rise-crop-dsdn1c05pwialbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661848752865282,adjeans,Prima Ankle,https://www.agjeans.com//products/prima-ankle-cigarette-ankle-eml1855suni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661850380255233,adjeans,Legging Ankle,https://www.agjeans.com//products/legging-ankle-ag-ed-super-skinny-denim-emp138904yeff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661852716482561,adjeans,Farrah Skinny Ankle,https://www.agjeans.com//products/farrah-skinny-ankle-ag-ed-high-rise-skinny-ankle-denim-emp1777bt18ytfe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661854163517441,adjeans,Farrah Boot Crop,https://www.agjeans.com//products/farrah-boot-crop-ag-ed-high-rise-bootcut-denim-emp1d5509ydpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661858349432834,adjeans,Morrison,https://www.agjeans.com//products/morrison-emrata-x-ag-high-rise-flare-hrb1c90tbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661859586752513,adjeans,Clove,https://www.agjeans.com//products/clove-relaxed-vintage-straight-hrd1c14moilln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661994647535617,adjeans,Renn Paperbag Trouser,https://www.agjeans.com//products/renn-paperbag-trouser-high-rise-barrel-rht1c10slsmos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661997474496514,adjeans,Mari,https://www.agjeans.com//products/mari-ag-ed-high-rise-slim-straight-leg-denim-rls1875bt21ycln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711661999210938370,adjeans,Kinsley,https://www.agjeans.com//products/kinsley-high-rise-crop-sgd1c05bhbidyd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711662001010294785,adjeans,Ezzra,https://www.agjeans.com//products/ezzra-ag-ed-true-boyfriend-fit-denim-sgd1c50bt19yrun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711662002868371457,adjeans,Farrah Skinny,https://www.agjeans.com//products/farrah-skinny-high-rise-skinny-spb1379sba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711662004487372802,adjeans,Legging Ankle,https://www.agjeans.com//products/legging-ankle-super-skinny-spb1389sba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711662006081208322,adjeans,Legging Ankle,https://www.agjeans.com//products/legging-ankle-super-skinny-ankle-ssw1389wht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711662008014782465,adjeans,Angeline,https://www.agjeans.com//products/angeline-mid-rise-flare-sts1d76moshed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711662009633783810,adjeans,Kinsley,https://www.agjeans.com//products/kinsley-ag-ed-high-rise-cropped-denim-sts1c0510ybof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711662012414607361,adjeans,Remy 360°,https://www.agjeans.com//products/remy-360-boxy-straight-leg-360-stretch-denim-vbs1d15suon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711662135773282305,adjeans,Kinsley 360°,https://www.agjeans.com//products/kinsley-360-ag-ed-high-rise-cropped-360-stretch-denim-vbs1c05vn23ymvd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711662138512162818,adjeans,Sourie,https://www.agjeans.com//products/sourie-relaxed-ribbed-wide-leg-hrb1d71tbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711662140147941377,adjeans,Sadie Crew,https://www.agjeans.com//products/sadie-crew-90s-vintage-crop-t-shirt-brb71207iddp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711662142433837057,adjeans,Robyn Jacket,https://www.agjeans.com//products/robyn-jacket-slim-jacket-ras4087alan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711662144363216897,adjeans,Orso Tank,https://www.agjeans.com//products/orso-tank-slim-fit-high-neck-rib-tank-ttr71002tbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711662147446030337,adjeans,Zuri Crew,https://www.agjeans.com//products/zuri-crew-classic-long-sleeve-crew-neck-sweater-xfw71245otmk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711662149912281089,adjeans,Zuri Vee,https://www.agjeans.com//products/zuri-vee-classic-fit-long-sleeve-vee-neck-sweater-xfw71246dpny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711662152072347650,adjeans,Farrah Boot,https://www.agjeans.com//products/farrah-boot-high-rise-boot-ras1b83rhking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711662154895114242,adjeans,Farrah Boot,https://www.agjeans.com//products/farrah-boot-corduroy-high-rise-bootcut-hzc1b83hipi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711662157055180802,adjeans,Kora,https://www.agjeans.com//products/kora-high-rise-wide-leg-bks1d80madi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711662290626985985,adjeans,Rani Skirt 360°,https://www.agjeans.com//products/rani-skirt-360-maxi-360-stretch-denim-skirt-vbs5587vnupwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711662291881082882,adjeans,Amia,https://www.agjeans.com//products/amia-emrata-x-ag-low-rise-wide-leg-lgn1d57prin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711662293332312065,adjeans,Farrah Skinny Ankle,https://www.agjeans.com//products/farrah-skinny-ankle-high-rise-skinny-cloud-soft-denim-hsi1777pnpark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711662294594797570,adjeans,Caden,https://www.agjeans.com//products/caden-tailored-trouser-sum1613pxhmomt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711662296217993218,adjeans,Elena,https://www.agjeans.com//products/elena-emrata-x-ag-big71378ambs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711662297212043266,adjeans,Saige,https://www.agjeans.com//products/saige-high-rise-straight-dsd1a99awht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711662298973650946,adjeans,Alexxis Boot,https://www.agjeans.com//products/alexxis-boot-vintage-boot-dsd1b75vnawht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711662300189999105,adjeans,Saige Wide Leg Crop,https://www.agjeans.com//products/saige-wide-leg-crop-ag-ed-high-rise-wide-leg-denim-dsdn1d49vn01yons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711662301507010562,adjeans,Ex-Boyfriend Slim,https://www.agjeans.com//products/ex-boyfriend-slim-ag-ed-slouchy-boyfriend-fit-denim-dsdn157501yons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711662302744330241,adjeans,Farrah Skinny,https://www.agjeans.com//products/farrah-skinny-high-rise-skinny-eml1379vnsuni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711662964920074241,adjeans,Mari,https://www.agjeans.com//products/mari-ag-ed-high-rise-slim-straight-leg-denim-emp1875bt18ylfn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711662967214358529,adjeans,Farrah Boot Crop,https://www.agjeans.com//products/farrah-boot-crop-ag-ed-high-rise-bootcut-denim-emp1d55ri18yxve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711662968963383298,adjeans,Mari Crop,https://www.agjeans.com//products/mari-crop-ag-ed-high-rise-slim-straight-cropped-denim-emp1a4809ydpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711662972771811330,adjeans,Mari Crop,https://www.agjeans.com//products/mari-crop-high-rise-slim-straight-cropped-cloud-soft-denim-hyd1a48slfage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711662977159053313,adjeans,Saige Crop,https://www.agjeans.com//products/saige-crop-ag-ed-high-rise-straight-leg-denim-led1d27si22ydod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711662979000352770,adjeans,Farrah Skinny Ankle,https://www.agjeans.com//products/farrah-skinny-ankle-high-rise-skinny-ankle-psi1777blav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711662982636814337,adjeans,Legging Ankle,https://www.agjeans.com//products/legging-ankle-super-skinny-spd1389cgy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711662987506401281,adjeans,Farrah Skinny,https://www.agjeans.com//products/farrah-skinny-high-rise-skinny-spd1379brk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711662989117014018,adjeans,Farrah Boot,https://www.agjeans.com//products/farrah-boot-high-rise-boot-emp1b83vnbron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711663127805870082,adjeans,Ex-Boyfriend Slim,https://www.agjeans.com//products/ex-boyfriend-slim-ag-ed-slouchy-boyfriend-fit-denim-ccs1575hb09yelm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711663131828207617,adjeans,Legging Ankle,https://www.agjeans.com//products/legging-ankle-super-skinny-ankle-cloud-soft-denim-hsi1389vnhacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711663133338157058,adjeans,Legging Ankle,https://www.agjeans.com//products/legging-ankle-ag-ed-super-skinny-ankle-cloud-soft-denim-hsi138913ywso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711663135347228674,adjeans,Farrah Boot Crop,https://www.agjeans.com//products/farrah-boot-crop-high-rise-bootcut-cloud-soft-denim-hyd1d55vnsulblk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711663138237104129,adjeans,Kathryn,https://www.agjeans.com//products/kathryn-emrata-x-ag-hrb71381tbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711663139482812417,adjeans,Sadie Crew,https://www.agjeans.com//products/sadie-crew-90s-vintage-crop-t-shirt-lbb71207xwht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
