id,title_x,link,id_y,title_y,imgs,desc,tags,features,fit,materials,,,,,,,,,
1711661845464530945,Nikki Short,https://www.agjeans.com//products/nikki-short-relaxed-skinny-short-dsd1604fh01ytwt,1.71E+18,Nikki Short,"[""https://cdn.shopify.com/s/files/1/0664/9036/8232/files/DSD1604FH01YTWT_1.jpg?v=1695085155""]","<p>The Nikki Short bermuda cut off for women features an authentic, 1 year  AG-edâ¢ white denim wash thatâs been uniquely distressed to mimic a pair of genuine vintage jeans. This jean short offers a comfortable mid rise waist, relaxed silhouette, and raw edge cuffed hem that sits at thigh length. This womenâs jean short is designed in a 10 oz. Japanese comfort stretch denim, offering a classic and structured feel with comfortable wear.</p><p> SKU#: DSD1604FH01YTWT</p> <p>Dover Stretch Denim, 10 Oz.  98% Cotton, 2% Polyurethane</p>",,"{""materials"": [""Denim""]}",,"""Denim""",,,,,,,,,
1711662147446030337,Zuri Crew,https://www.agjeans.com//products/zuri-crew-classic-long-sleeve-crew-neck-sweater-xfw71245otmk,1.71E+18,Zuri Crew,"[""https://cdn.shopify.com/s/files/1/0664/9036/8232/files/XFW71245OTMK_1.jpg?v=1694038649""]","<p>Our Zuri Crew is a classic-fit crewneck sweater, knitted from Extra Fine Merino Wool for lightweight warmth and a luxuriously soft feel. Done here in mÃ©lange taupe, this women's essential sweater has long sleeves and ribbed edges.</p><p> SKU#: XFW71245META   </p> <p>Extra Fine Merino Wool, 100% Wool</p>",,"{""materials"": [""Wool""]}",,"""Wool""",,,,,,,,,
1711662149912281089,Zuri Vee,https://www.agjeans.com//products/zuri-vee-classic-fit-long-sleeve-vee-neck-sweater-xfw71246dpny,1.71E+18,Zuri Vee,"[""https://cdn.shopify.com/s/files/1/0664/9036/8232/files/XFW71246DPNY_1.jpg?v=1694038648""]","<p>The Zuri Vee is a women's V-neck sweater spun from Extra Fine Merino Wool in black. Refined and easy to wear, it's an elevated essential designed with a classic fit, long sleeves, and ribbed edges.</p><p> SKU#: XFW71246TBC   </p> <p>Extra Fine Merino Wool, 100% Wool</p>",,"{""materials"": [""Wool""]}",,"""Wool""",,,,,,,,,
1711663141970034690,Robyn Jacket,https://www.agjeans.com//products/robyn-jacket-slim-jacket-spd4087srm,1.71E+18,Robyn Jacket,"[""https://cdn.shopify.com/s/files/1/0664/9036/8232/files/SPD4087SRM_1.jpg?v=1694477391""]","<p>The Robyn Jacket for women is a slim-cut jean jacket in a faded blue wash. It's a fitted version of the classic trucker, complete with flap pockets, tonal button closures, and adjustable waist tabs. This womenâs jacket is designed in 10.5 oz. Superior Stretch Denim for premium comfort.</p><p> SKU#: SPD4087SRM   </p> <p>Superior Stretch Denim, 10.5 Oz. 58% Viscose, 21% Cotton, 20% Polyester, 1% Spandex/Elastane</p>",,"{""materials"": [""Denim""]}",,"""Denim""",,,,,,,,,
1711663392168656898,Kryee Overshirt,https://www.agjeans.com//products/kryee-overshirt-classic-shirt-jacket-rwo4660spdpsb,1.71E+18,Kryee Overshirt,"[""https://cdn.shopify.com/s/files/1/0664/9036/8232/files/RWO4660SPDPSB_1.jpg?v=1694038335""]","<p>The Kyree Overshirt has a slightly oversized fit and a long-line length, making it perfect for layering. The style is cut from our Recycled Wool Twill, a soft wool blend with a brushed finish and a classic plaid pattern. Fully lined.</p><p> SKU#: RWO4660SPDPSB   </p> <p>Recycled Wool Twill, 30% Recycled Wool, 50% Polyester, 20% Other Fibers</p>",,"{""materials"": [""Wool""]}",,"""Wool""",,,,,,,,,
1711680116062470146,Dover,https://www.agjeans.com//products/dover-made-in-italy-chm70831htg,1.71E+18,Dover,"[""https://cdn.shopify.com/s/files/1/0664/9036/8232/files/CHM70831HTG_1.jpg?v=1694037507""]","<p>The Dover turtleneck sweater in black is an elevated comfort you'll reach for again and again. Knitted in Italy from a luxurious merino wool and cashmere blend with a wide ribbed texture, it's got an oversized silhouette with a tall funnel neck and long, loose sleeves.</p><p> SKU#: CHM70831TBC   </p> <p>47% Wool, 30% Viscose, 15% Polyamide, 8% Cashmere</p>",,"{""materials"": [""Cashmere""]}",,"""Cashmere""",,,,,,,,,
1711680117496922113,Seah Dress,https://www.agjeans.com//products/seah-dress-luxe-silk-classic-wrap-dress-lxl6274tbc,1.71E+18,Seah Dress,"[""https://cdn.shopify.com/s/files/1/0664/9036/8232/files/LXL6274TBC_1.jpg?v=1695086920""]","<p>TheÂ Seah Dress is made from luxe stretch silk in clean, fresh white. Simple and effortless, this minimalist style falls just below the knee and features adjustable spaghetti straps and a dainty tie at the waist.</p>
<p>SKU#: LXL6274CHNE</p>
<p>Luxe Silk, 92% Silk, 8% Elastane</p>",,"{""materials"": [""Silk""]}",,"""Silk""",,,,,,,,,
1711680456015003650,Legging Ankle,https://www.agjeans.com//products/legging-ankle-super-skinny-ankle-lss1389sba,1.71E+18,Legging Ankle,"[""https://cdn.shopify.com/s/files/1/0664/9036/8232/files/LSS1389SBA_1.jpg?v=1694477146""]","<p>Legging Ankle for women in a rich black hue. The legging-style pant features a super skinny fit that contours the body from hip to hem, and a modern cropped ankle length with clean trims. This womenâs pant is designed in 7.8 oz. Luscious Super Stretch Sateen.</p><p> SKU#: LSS1389SBA   </p> <p>Luscious Super Stretch Sateen, 7.8 Oz.  60% Cotton, 30% Modal, 8% Polyester, 2% Polyurethane</p>",,"{""materials"": [""Sueded Sateen""]}",,"""Sueded Sateen""",,,,,,,,,
1712004703438503938,Essential Cashmere Mini Trapeze Cardigan,https://whiteandwarren.com/products/essential-cashmere-mini-trapeze-cardigan-russet-heather,1.71E+18,Essential Cashmere Mini Trapeze Cardigan,"[""https://cdn.shopify.com/s/files/1/0052/8200/5085/files/18915_Essential-Cashmere-Mini-Trapeze-Cardigan_Russet-Heather_LK_01_750x.jpg?v=1694193315""]","<p>The Essential Cashmere Mini Trapeze Cardigan has the same goes-with-everything shape that you love in our original Trapeze, but with a hip-length hemline for those looking for something on the shorter side. Perfect layered over everything from tees to dresses, the Mini Trapeze is proof that, sometimes, the best cardigans come in small packages.</p>
<h3>Details</h3>
<ul>
<li>Relaxed fit. Long sleeve.</li>
<li>Length in size small is 24"".</li>
<li>The model is 5'11"" and is wearing a size small.</li>
<li>100% Cashmere</li>
<li>Hand wash cold or dry clean. Do not twist or wring. Reshape and lay flat to dry. Warm iron if needed.</li>
<li>Style #18915</li>
</ul>",,"{""materials"": [""Cashmere""]}",,"""Cashmere""",,,,,,,,,
1712004706668118017,Essential Cashmere Tee,https://whiteandwarren.com/products/essential-cashmere-tee-black,1.71E+18,Essential Cashmere Tee,"[""https://cdn.shopify.com/s/files/1/0052/8200/5085/files/19362_Cashmere-Elbow-Sleeve-Tee_Black_FJ_01_750x.jpg?v=1686177780""]","<p>The Essential Cashmere Tee combines the comfort and ease of your favorite tee with the refinement of cashmere. It's less fitted than in seasons past with a straight-not-slouchy silhouette. The elbow-length sleeves offer additional coverage, while the timeless styling render it perfect for casual and dressy events alike.</p>
<h3>Details</h3>
<ul>
<li>Straight fit. Elbow sleeve.</li>
<li>Length in size small is 22 1/2""</li>
<li>The model is 5'9"" and is wearing a size small.</li>
<li>100 Cashmere</li>
<li>Hand wash cold or dry clean. Do not twist or wring. Reshape and lay flat to dry. Warm iron if needed.</li>
<li>Style #19362</li>
</ul>",,"{""materials"": [""Cashmere""]}",,"""Cashmere""",,,,,,,,,
1712004707725082626,Cashmere Travel Wrap,https://whiteandwarren.com/products/cashmere-travel-wrap-9,1.71E+18,Cashmere Travel Wrap,"[""https://cdn.shopify.com/s/files/1/0052/8200/5085/files/4547T_Cashmere-Travel-Wrap_Antique-Gold-Heather_MM_02_750x.jpg?v=1688667060""]","<p><span data-mce-fragment=""1"">A White + Warren best seller since its debut, the Cashmere Travel Wrap is the most versatile accessory you'll ever own. The lightweight and breathable knit doubles as a chic evening wrap or a cozy blanket, and the generous size and supersoft feel works seamlessly for women and men. The Travel Wrap is offered in a wide range of colorsâfrom timeless neutrals to soft pastels and bold brightsâplus exclusive shades you won't find anywhere else. <a href=""https://www.whiteandwarren.com/blogs/journal/iconic-cashmere-travel-wrap-white-and-warren"">Learn more</a> about this icon of White + Warren style.Â <meta charset=""utf-8"">
<strong data-mce-fragment=""1"">Will not ship untilÂ 10/19/23.Â </strong></span></p>
<h3>Details</h3>
<ul>
<li>Unisex</li>
<li>81 x 36""</li>
<li>100% Cashmere in 7 gauge knit; 2-ply</li>
<li>Hand wash cold or dry clean. Do not twist or wring. Reshape and lay flat to dry. Warm iron if needed.</li>
<li>Style #4547T</li>
</ul>",,"{""materials"": [""Cashmere""]}",,"""Cashmere""",,,,,,,,,
1712004708840767489,Cashmere Button Vest,https://whiteandwarren.com/products/cashmere-button-vest-grey-heather,1.71E+18,Cashmere Button Vest,"[""https://cdn.shopify.com/s/files/1/0052/8200/5085/files/20424_Cashmere-Plush-Button-Vest_Grey-Heather_LK_01_750x.jpg?v=1692811260""]","<style type=""text/css""><!--
td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-userformat='{""2"":15107,""3"":{""1"":0},""4"":{""1"":2,""2"":16770457},""11"":4,""12"":0,""14"":{""1"":2,""2"":0},""15"":""Cambria, serif"",""16"":11}' data-sheets-value='{""1"":2,""2"":""The sweater vest is one layering piece weâre standing behind this season. The Cashmere Button Vest exudes sophisticated style, thanks to its lightweight cashmere, tonal buttons and ribbed trim. Wear it as a standalone top, or throw it on over a turtleneck on the coldest daysâthe styling possibilities are endless.""}'>The sweater vest is one layering piece weâre standing behind this season. The Cashmere Button Vest exudes sophisticated style, thanks to its lightweight cashmere, tonal buttons and ribbed trim. Wear it as a standalone top, or throw it on over a turtleneck on the coldest daysâthe styling possibilities are endless.</span><br></p>
<h3>Details</h3>
<ul>
<li>Straight fit. Sleeveless.</li>
<li>Length in size small is 20"".</li>
<li>The model is 5'11"" and is wearing a size small.</li>
<li>100% Cashmere<br>
</li>
<li>Dry clean only.<br>
</li>
<li>Style #20424</li>
</ul>",,"{""materials"": [""Cashmere""]}",,"""Cashmere""",,,,,,,,,
1712004962394832898,Cashmere Travel Wrap,https://whiteandwarren.com/products/cashmere-travel-wrap-driftwood-heather,1.71E+18,Cashmere Travel Wrap,"[""https://cdn.shopify.com/s/files/1/0052/8200/5085/files/4547T_Cashmere-Travel-Wrap_Driftwood_B_LK_02_750x.jpg?v=1693582651""]","<p>A White + Warren best seller since its debut, the Cashmere Travel Wrap is the most versatile accessory you'll ever own. The lightweight and breathable knit doubles as a chic evening wrap or a cozy blanket, and the generous size and supersoft feel works seamlessly for women and men. The Travel Wrap is offered in a wide range of colorsâfrom timeless neutrals to soft pastels and bold brightsâplus exclusive shades you won't find anywhere else. Learn more about this icon of White + Warren style.</p>
 <h3>Details</h3>
 <ul>
 <li>Unisex</li>
 <li>81 x 36""</li>
 <li>100% Cashmere in 7 gauge knit; 2-ply</li>
 <li>Hand wash cold or dry clean. Do not twist or wring. Reshape and lay flat to dry. Warm iron if needed.</li>
 <li>Style #4547T</li>
 </ul>",,"{""materials"": [""Cashmere""]}",,"""Cashmere""",,,,,,,,,
1712004963544072194,Cashmere Ribbed Elbow Sleeve Mockneck,https://whiteandwarren.com/products/cashmere-ribbed-elbow-sleeve-mockneck-russet-heather,1.71E+18,Cashmere Ribbed Elbow Sleeve Mockneck,"[""https://cdn.shopify.com/s/files/1/0052/8200/5085/files/20421_Cashmere-Ribbed-Mockneck_Russet-Heather_AS_01_750x.jpg?v=1693582502""]","<style type=""text/css""><!--
td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}
--></style>
<p><meta charset=""utf-8""><meta charset=""utf-8""><span data-mce-fragment=""1"">Our Cashmere Ribbed Elbow Sleeve Mockneck is just the style your wardrobe needs. With elbow-length sleeves, and a relaxed silhouette that hits at the high hip, this mockneck style offers just enough coverage as to transition into the colder months. Crafted with an allover ribbed texture, it feels elevated when worn with tailored separates, but also adds a polished feel to your everyday denim uniform.</span><br></p>
<h3>Details</h3>
<ul>
<li>Straight fit. Short sleeve.</li>
<li>Length in size small is 20 1/2"".</li>
<li>The model is 5'11"" and is wearing a size small.</li>
<li>100% Cashmere</li>
<li>Hand wash cold or dry clean. Do not twist or wring. Reshape and lay flat to dry. Warm iron if needed.</li>
<li>Style #20421</li>
</ul>",,"{""materials"": [""cashmere""]}",,"""cashmere""",,,,,,,,,
1712004971697799169,Cashmere Waffle Sweatshirt,https://whiteandwarren.com/products/cashmere-waffle-sweatshirt-magenta-heather,1.71E+18,Cashmere Waffle Sweatshirt,"[""https://cdn.shopify.com/s/files/1/0052/8200/5085/files/20388_Cashmere-Waffle-Sweatshirt_Magenta-Heather_LK_02_750x.jpg?v=1696263759""]","<p>Look to our Cashmere Waffle Sweatshirt when your aim is comfort, but you still want to look elevated. With raglan sleeves and a relaxed fit, itâs knitted from cashmere in our signature waffle-knit stitch for touchable texture. Style it with coordinating loungewear by day and polished separates by night.</p>
<h3>Details</h3>
<ul>
<li>Relaxed fit. Long sleeve.</li>
<li>Length in size small is 23"".</li>
<li>The model is 5'11"" and is wearing a size small.</li>
<li>100% Cashmere</li>
<li>Hand wash cold or dry clean. Do not twist or wring. Reshape and lay flat to dry. Warm iron if needed.</li>
<li>Style #20388</li>
</ul>",,"{""materials"": [""Cashmere""]}",,"""Cashmere""",,,,,,,,,
1712004973019004929,Cashmere Shrunken Crewneck,https://whiteandwarren.com/products/essential-cashmere-shrunken-crewneck-leaf-heather,1.71E+18,Cashmere Shrunken Crewneck,"[""https://cdn.shopify.com/s/files/1/0052/8200/5085/files/19378_Cashmere-Shrunken-Crewneck_Leaf-Heather_MM_06_750x.jpg?v=1690302458""]","<p><meta charset=""utf-8""><span><span dir=""ltr"" class=""ui-provider fz b c d e f g h i j k l m n o p q r s t u v w x y z ab ac ae af ag ah ai aj ak"">In creating our newest classic, our designers envisioned a sprightlier little sister to the iconic Essential Crewneck. The end result is a shrunken silhouette with a lean feel that's nothing short of figure-flattering. The waist-shaping fit makes it easy to style back to denim, high-waisted trousers, and skirts. Pair it with a Travel Wrap in the same shade and you've got the perfect cashmere twinset.</span></span></p>
<h3>Details</h3>
<ul>
<li>Straight fit. Long sleeve.</li>
<li>Length in size small is 20.5""</li>
<li>The model is 5'9"" and is wearing a size small.</li>
<li>100% Cashmere</li>
<li>Hand wash cold or dry clean. Do not twist or wring. Reshape and lay flat to dry. Warm iron if needed.</li>
<li>Style #19378</li>
</ul>",,"{""materials"": [""Cashmere""]}",,"""Cashmere""",,,,,,,,,
1712004974331822081,Cashmere Travel Wrap,https://whiteandwarren.com/products/cashmere-travel-wrap-deep-plum,1.71E+18,Cashmere Travel Wrap,"[""https://cdn.shopify.com/s/files/1/0052/8200/5085/files/4547T_Cashmere-Travel-Wrap_Deep-Plum_AS_01_750x.jpg?v=1693582859""]","<p>A White + Warren best seller since its debut, the Cashmere Travel Wrap is the most versatile accessory you'll ever own. The lightweight and breathable knit doubles as a chic evening wrap or a cozy blanket, and the generous size and supersoft feel works seamlessly for women and men. The Travel Wrap is offered in a wide range of colorsâfrom timeless neutrals to soft pastels and bold brightsâplus exclusive shades you won't find anywhere else. Learn more about this icon of White + Warren style.</p>
 <h3>Details</h3>
 <ul>
 <li>Unisex</li>
 <li>81 x 36""</li>
 <li>100% Cashmere in 7 gauge knit; 2-ply</li>
 <li>Hand wash cold or dry clean. Do not twist or wring. Reshape and lay flat to dry. Warm iron if needed.</li>
 <li>Style #4547T</li>
 </ul>",,"{""materials"": [""Cashmere""]}",,"""Cashmere""",,,,,,,,,
1712004975455895554,Essential Cashmere Crewneck Cardigan,https://whiteandwarren.com/products/essential-cashmere-crewneck-cardigan-deep-jade,1.71E+18,Essential Cashmere Crewneck Cardigan,"[""https://cdn.shopify.com/s/files/1/0052/8200/5085/files/20181_Essential-Cashmere-Crewneck-Cardigan_Deep-Jade_AS_02_750x.jpg?v=1694193510""]","<p>Dresses, meet your match. The Essential Cashmere Crewneck Cardigan is the perfect proportion to wear over fit-and-flares and sheaths alike. With its slim fit and high-hip length, you can even try it buttoned up over loose pants for Katharine Hepburn flair. We love this sweater as a topper for cocktail dresses when you need a little bit of extra warmth but don't want to add any bulk to your outfit.</p>
<h3>Details</h3>
<ul>
<li>Straight fit. Long sleeve.</li>
<li>Fits small, choose one size larger for a roomier fit.</li>
<li>The model is 5'11"" and is wearing a size small.</li>
<li>Length in size small is 19""</li>
<li>100% Cashmere</li>
<li>Hand wash cold or dry clean. Do not twist or wring. Reshape and lay flat to dry. Warm iron if needed.</li>
<li>Style #20181</li>
</ul>",,"{""materials"": [""Cashmere""]}",,"""Cashmere""",,,,,,,,,
1712005197544292354,Essential Cashmere Crewneck,https://whiteandwarren.com/products/essential-cashmere-crewneck-deep-navy,1.71E+18,Essential Cashmere Crewneck,"[""https://cdn.shopify.com/s/files/1/0052/8200/5085/products/19307_ESSENTIAL-CASHMERE-CREWNECK_DEEP-NAVY_DS_02_750x.jpg?v=1680712757""]","<p><span style=""color: #ff2a00;""><strong></strong></span>From the aptly named âEssentialsâ collection, this sweater is designed to be worn anytime and anyplace. Itâs made from 100% traceable cashmere with finely ribbed trims and a straight fit for comfort. Keep this staple at the top of your knit drawerâitâs the kind of style youâll be reaching for often.</p>
<h3>Details</h3>
<ul>
<li>Straight fit. Long sleeve.</li>
<li>Length in size small is 23""</li>
<li>The model in the first image is 5'11"" and is wearing a size small.</li>
<li>100% Cashmere</li>
<li>Hand wash cold or dry clean. Do not twist or wring. Reshape and lay flat to dry. Warm iron if needed.</li>
<li>Style #19307</li>
</ul>",,"{""materials"": [""Cashmere""]}",,"""Cashmere""",,,,,,,,,
1712005199607889921,Cashmere Puff Sleeve Crewneck,https://whiteandwarren.com/products/cashmere-puff-sleeve-crewneck-blue-thistle,1.71E+18,Cashmere Puff Sleeve Crewneck,"[""https://cdn.shopify.com/s/files/1/0052/8200/5085/files/20486_Cashmere-Featherweight-Puff-Sleeve-Crewneck_Blue-Thistle_AG_05_750x.jpg?v=1690299061""]","<p>Back by popular demand, our latest version of the Puff Sleeve Crewneck features a slightly more pronounced puff sleeve for a more feminine detail. This stylized sweater is knit from from a light yet lofty cashmere and designed with a slightly shrunken shape and shortened sleeve length thatâs just right for the season. Pair yours with a high-waisted midi skirt and kitten heels for a chic work look.</p>
<h3>Details</h3>
<ul>
<li>Straight fit. Elbow length sleeve.</li>
<li>Length in size small is 22 1/2""</li>
<li>The model is 5'9"" and is wearing a size small.</li>
<li>100% Cashmere</li>
<li>Dry clean only.</li>
<li>Style #20486</li>
</ul>",,"{""materials"": [""Cashmere""]}",,"""Cashmere""",,,,,,,,,
1712005201969283073,Cashmere Travel Wrap,https://whiteandwarren.com/products/cashmere-travel-wrap-deep-jade,1.71E+18,Cashmere Travel Wrap,"[""https://cdn.shopify.com/s/files/1/0052/8200/5085/files/4547T_Cashmere-Trave-Wrap_Deep-Jade_AS_01_750x.jpg?v=1694008741""]","<p>A White + Warren best seller since its debut, the Cashmere Travel Wrap is the most versatile accessory you'll ever own. The lightweight and breathable knit doubles as a chic evening wrap or a cozy blanket, and the generous size and supersoft feel works seamlessly for women and men. The Travel Wrap is offered in a wide range of colorsâfrom timeless neutrals to soft pastels and bold brightsâplus exclusive shades you won't find anywhere else. Learn more about this icon of White + Warren style.</p>
 <h3>Details</h3>
 <ul>
 <li>Unisex</li>
 <li>81 x 36""</li>
 <li>100% Cashmere in 7 gauge knit; 2-ply</li>
 <li>Hand wash cold or dry clean. Do not twist or wring. Reshape and lay flat to dry. Warm iron if needed.</li>
 <li>Style #4547T</li>
 </ul>",,"{""materials"": [""Cashmere""]}",,"""Cashmere""",,,,,,,,,
1712005203898662913,Cashmere Puff Sleeve Crewneck,https://whiteandwarren.com/products/cashmere-puff-sleeve-crewneck-black,1.71E+18,Cashmere Puff Sleeve Crewneck,"[""https://cdn.shopify.com/s/files/1/0052/8200/5085/files/20486_Cashmere-Featherweight-Puff-Sleeve-Crewneck_Black_MM_02_750x.jpg?v=1690299061""]","<p>Back by popular demand, our latest version of the Puff Sleeve Crewneck features a slightly more pronounced puff sleeve for a more feminine detail. This stylized sweater is knit from from a light yet lofty cashmere and designed with a slightly shrunken shape and shortened sleeve length thatâs just right for the season. Pair yours with a high-waisted midi skirt and kitten heels for a chic work look.</p>
<h3>Details</h3>
<ul>
<li>Straight fit. Elbow length sleeve.</li>
<li>Length in size small is 22 1/2""</li>
<li>The model is 5'9"" and is wearing a size small.</li>
<li>100% Cashmere</li>
<li>Dry clean only.</li>
<li>Style #20486</li>
</ul>",,"{""materials"": [""Cashmere""]}",,"""Cashmere""",,,,,,,,,
1712005204846575618,Cashmere Ribbed Trim Crewneck,https://whiteandwarren.com/products/cashmere-ribbed-trim-crewneck-thyme-heather,1.71E+18,Cashmere Ribbed Trim Crewneck,"[""https://cdn.shopify.com/s/files/1/0052/8200/5085/files/20416_Cashmere-High-Rib-Cuff-Crewneck_Thyme-Heather_LK_02_750x.jpg?v=1692811140""]","<style type=""text/css""><!--
td {border: 1px solid #cccccc;}br {mso-data-placement:same-cell;}
--></style>
<p><span data-sheets-userformat='{""2"":11071,""3"":{""1"":0},""4"":{""1"":2,""2"":16770457},""5"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""6"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""7"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""8"":{""1"":[{""1"":2,""2"":0,""5"":{""1"":2,""2"":0}},{""1"":0,""2"":0,""3"":3},{""1"":1,""2"":0,""4"":1}]},""11"":4,""12"":0,""14"":{""1"":2,""2"":0},""16"":10}' data-sheets-value='{""1"":2,""2"":""Embrace the cozy texture of this crewneck sweater with high rib trims. Raglan sleeves anchor the relaxed fit, while the classic design ensures it will withstand the test of time. Wear it loose with leggings on casual days, or partially tucked into pants for a more stylized approach.""}'><meta charset=""utf-8"">Embrace the cozy texture of this crewneck sweater with high rib trims. The easy shape is oversized without feeling too slouchy, anchored by casual raglan sleeves. This must-have crewneck sweater is perfect to simply throw on and go, or you can tuck in the front for a more stylized look..</span><br></p>
<h3>Details</h3>
<ul>
<li>Relaxed fit. Long sleeve.</li>
<li>Length in size small is 24 1/2"".</li>
<li>The model is 5'11"" and is wearing a size small.</li>
<li>100% Cashmere</li>
<li>Hand wash cold or dry clean. Do not twist or wring. Reshape and lay flat to dry. Warm iron if needed.</li>
<li>Style #20416</li>
</ul>",,"{""materials"": [""Cashmere""]}",,"""Cashmere""",,,,,,,,,
1712005437630447617,Cashmere Travel Wrap,https://whiteandwarren.com/products/cashmere-travel-wrap-blue-thistle,1.71E+18,Cashmere Travel Wrap,"[""https://cdn.shopify.com/s/files/1/0052/8200/5085/files/4547T_Cashmere-Travel-Wrap_Blue-Thistle_MM_01_750x.jpg?v=1690299791""]","<p>A White + Warren best seller since its debut, the Cashmere Travel Wrap is the most versatile accessory you'll ever own. The lightweight and breathable knit doubles as a chic evening wrap or a cozy blanket, and the generous size and supersoft feel works seamlessly for women and men. The Travel Wrap is offered in a wide range of colorsâfrom timeless neutrals to soft pastels and bold brightsâplus exclusive shades you won't find anywhere else. Learn more about this icon of White + Warren style. <strong>Delivery ETA 10/31/23.</strong></p>
<h3>Details</h3>
<ul>
<li>Unisex</li>
<li>81 x 36""</li>
<li>100% Cashmere in 7 gauge knit; 2-ply</li>
<li>Hand wash cold or dry clean. Do not twist or wring. Reshape and lay flat to dry. Warm iron if needed.</li>
<li>Style #4547T</li>
</ul>",,"{""materials"": [""Cashmere""]}",,"""Cashmere""",,,,,,,,,
1712005439144591361,Cashmere Travel Wrap,https://whiteandwarren.com/products/cashmere-travel-wrap-pink-sand,1.71E+18,Cashmere Travel Wrap,"[""https://cdn.shopify.com/s/files/1/0052/8200/5085/files/4547T_Cashmere-Travel-Wrap_Pink-Sand_LK_02_750x.jpg?v=1695912415""]","<p>A White + Warren best seller since its debut, the Cashmere Travel Wrap is the most versatile accessory you'll ever own. The lightweight and breathable knit doubles as a chic evening wrap or a cozy blanket, and the generous size and supersoft feel works seamlessly for women and men. The Travel Wrap is offered in a wide range of colorsâfrom timeless neutrals to soft pastels and bold brightsâplus exclusive shades you won't find anywhere else. Learn more about this icon of White + Warren style.</p>
 <h3>Details</h3>
 <ul>
 <li>Unisex</li>
 <li>81 x 36""</li>
 <li>100% Cashmere in 7 gauge knit; 2-ply</li>
 <li>Hand wash cold or dry clean. Do not twist or wring. Reshape and lay flat to dry. Warm iron if needed.</li>
 <li>Style #4547T</li>
 </ul>",,"{""materials"": [""Cashmere""]}",,"""Cashmere""",,,,,,,,,
1712007733475045377,Cashmere Easy Standneck,https://whiteandwarren.com/products/cashmere-easy-standneck-natural-heather,1.71E+18,Cashmere Easy Standneck,"[""https://cdn.shopify.com/s/files/1/0052/8200/5085/files/20345_Cashmere-Easy-Standneck_Natural-Heather_AS_02_750x.jpg?v=1693581780""]","<p><meta charset=""utf-8""><span>Named the Cashmere Easy Standneck for a reason, this style is all about effortless dressing. The no-fuss standneck allows for a little bit more coverage as the temperature begins to drop, while not feeling bulky. Featuring a relaxed silhouette designed to hit at the low hip, a subtle elliptical hem, and ribbed cuffs and hemline for added detail, this easy silhouette is designed to just barely skim your frame.</span></p>
<h3>Details</h3>
<ul>
<li>Relaxed fit. Long sleeve.</li>
<li>Front body length is 25 1/4"" back body length is 25 3/4"".</li>
<li>The model is 5'11"" and is wearing a size small.</li>
<li>100% Cashmere</li>
<li>Hand wash cold or dry clean. Do not twist or wring. Reshape and lay flat to dry. Warm iron if needed.</li>
<li>Style #20345</li>
</ul>",,"{""materials"": [""Cashmere""]}",,"""Cashmere""",,,,,,,,,
1712007770640773122,Essential Cashmere Mini Trapeze Cardigan,https://whiteandwarren.com/products/essential-cashmere-mini-trapeze-soft-white,1.71E+18,Essential Cashmere Mini Trapeze Cardigan,"[""https://cdn.shopify.com/s/files/1/0052/8200/5085/products/18915_ESSENTIAL-CASHMERE-MINI-TRAPEZE-CARDIGAN_SOFT-WHITE_RA_02_750x.jpg?v=1686179245""]","<p><span style=""color: #ff2a00;""><strong></strong></span><span style=""color: #ff2a00;""><strong></strong></span><strong><span style=""color: #ff2a00;""></span></strong>The Cashmere Mini Trapeze Cardigan has the same goes-with-everything shape that you love in our original Trapeze, but with a hip-length hemline for those looking for something on the shorter side. Perfect layered over everything from tees to dresses, the Mini Trapeze is proof that, sometimes, the best cardigans come in small packages.Â <meta charset=""utf-8""><strong data-mce-fragment=""1"">Delivery ETA 11/15/23.</strong></p>
<h3>Details</h3>
<ul>
<li>Relaxed fit. Long sleeve.</li>
<li>Length in size small is 24""</li>
<li>The model in the first image is 5'11"" and is wearing a size small.</li>
<li>100% Cashmere</li>
<li>Hand wash cold or dry clean. Do not twist or wring. Reshape and lay flat to dry. Warm iron if needed.</li>
<li>Style #18915</li>
</ul>",,"{""materials"": [""Cashmere""]}",,"""Cashmere""",,,,,,,,,
